Season,Episode,Name,Dialog
4,12,Isabella,"Wow! Humans really take for granted not being sucked into the nearest vacuum cleaner. I'm gonna see if the queen knows anything. (She buzzes up to the queen bee) Excuse me, Your Majesty, do you have any idea how to get out?"
4,12,Queen Bee,"Not a clue. And without my jelly, I'm way too weak to fly. Ugh."
4,12,Isabella,"Whadaya think, Fireside Girls?"
4,12,Holly,What are we supposed to do now?
4,12,Gretchen,Bee Day's almost over and we're stuck inside a pharmacist's power-vac.
4,12,Isabella,"What? Over? Did you say ""over""? Nothing is over until we decide it is! Was it over when we helped Candace get fifty patches in one day? Heck no!"
4,12,Holly,I thought it was only forty-nine.
4,12,Ginger,"Forget it, she's rolling."
4,12,Isabella,"And it's not over now! Cause when the going gets tough... the tough get going! Come on, girls, we've got enough patches between all of us to make this work! We can do this! Gretchen, Milly, Katie, you've got the exploring patch, right?"
4,12,Milly,"Yes, and we can look for a way back out of here!"
4,12,"Gretchen, Milly and Katie",Right!
4,12,Isabella,"(picking up a piece of hair) These pieces of hair and dust are like rope! Holly, Ginger, you girls have the advanced knot-tying patch. What do you think?"
4,12,Holly,We could totally work with that stuff!
4,12,Ginger,And make a sling for the queen!
4,12,Isabella,"And Adyson, you and I have the appliance repair patch!"
4,12,Adyson,Let's hotwire the vacuum and reverse the motor so that it blows us all out again!
4,12,Isabella,(fist bumping Adyson) That's what I'm talkin' about!
4,12,Adyson,There they are! All we need to do is swap those leads to the forward-reverse switch.
4,12,Isabella,Great! How's that sling comin'?
4,12,"Gretchen, Milly and Katie",All good to go!
4,12,Isabella,"Excellent work! Recon Team, is the escape path charted?"
4,12,Ginger and Holly,"Yes, ma'am! Power vac hose located!"
4,12,Holly,Achoo! It was murder on my allergies.
4,12,Isabella,"Bee-youtiful! Prepare for exit, everyone!"
4,12,Doofenshmirtz,Uh-oh! (All the bees surround Doofenshmirtz) Ah!
4,12,Isabella,"Great job, Adyson."
4,12,Adyson,"Uh, thanks?"
4,12,Isabella,"We're going home to the Fireside Lodge! Everybody, follow me!"
4,12,Isabella,Oh! It's wearing off! (screams)
4,12,Isabella,Come on! We're almost there!
4,12,Isabella,Yay! The bees are back! Now we just need to get them back into their hives.
4,12,Milly,"Okay, little bees, go back into your hive."
4,12,Holly,We don't speak their language anymore. We can't communicate.
4,12,Katie,Ooh! I have my semaphore patch! Would that work?
4,12,Adyson,Only if they were on a boat.
4,12,Ginger,Baljeet is the answer.
4,12,Isabella,"Ginger, now really isn't the time t—"
4,12,Ginger,No no no! He told me all about this dance they do to alert each other to a source of food or shelter.
4,12,Gretchen,Like the rhumba?
4,12,Ginger,"No, it's a waggle dance!"
4,12,Isabella,Dance patches we've got!
4,12,Gretchen,"Oh, 75 degrees is the angle in relationship to the sun."
4,12,Ginger,"Yeah, but it also tells the bees the distance they're gonna have to go just to get there!"
4,12,Gretchen,Ooh...
4,12,Ginger,Let's do it!
4,12,Ginger,You got it!
4,12,Ginger,That's right!
4,12,Poofenplotz,"Ah, my locatificator has led me to the motherlode! The royal jelly room at the Moist Beauty Works factory! It won't be long now, Agent Pinky. Soon I'll be able to carry out my most beautifully evil plan yet! (she laughs again. Shot of a nervous Pinky from inside the makeup case. He sees a loose thread and pulls it making the bag come apart. Pinky pushes Poofenplotz making the myselfcopter crash land.) Bad doggy! Bad bad doggy! Oof! (Shot from inside the factory. Poofenplotz is flat on her face.) Ooh. That's the last time I buy a cheap designer knockoff trap from downtown. (gasps) I don't believe it! Fortune is smiling upon me like the creepy guy on the corner of 3rd and Main! (She gets up) We're in the royal jelly chamber of the Moist Beauty organic cosmetics factory! Ha ha ha! How unbelievably coincidental. No really, I mean, I couldn't have asked for a better place to crash. Anyway, you have failed, Pinky the Chihuahua, and brought me right to the biggest supply of royal jelly in the Tri-State Area! (She laughs evilly again as Pinky kicks her into the chambers, which pours royal jelly all over her) I....can't move. Well, I...I'm not much larger and I'm not really feeling royal at all. I suppose my plan was predicated on a faulty hypothesis now, wasn't it? I guess there's only one thing to say, and that's"
4,12,Poofenplotz,"Ooh, how humiliating. Piloted off to the pokey by a pooch."
4,12,Isabella,(giving one to Milly) Here's your patch and here's my patch! Yay! Time to paaaarrr-tay!
4,12,Isabella,"Sorry we're late, Phineas. Our bee ceremony ran long."
4,12,Phineas,"No worries, Isabella. Go ahead and join Mom in the fun."
4,12,Isabella,"Come on, girls! Let's hit the pool!"
4,12,Linda,"Aw, it's just like old times."
4,12,Phineas,"Hey, Isabella, we're having iced tea! You want some, honey?"
4,12,Isabella,What did you say?
4,12,Phineas,"I said, ""We're having iced tea! (taking out a honey bear tube and a spoon) You want some honey?"""
4,12,Isabella,"Oh, um, heh-heh, sure!"
4,12,Ginger,You got it!
4,12,Ginger,That's right!
4,13,Gretchen,(offscreen) So we all need to be...
4,13,Gretchen (cont'd),...prepared. You'll want to find a safe place and establish a defensive perimeter.
4,13,Baljeet,Like in the basement?
4,13,Gretchen,No! You never go in the basement!
4,13,Candace,What is going on here?
4,13,Gretchen,It's just our bi-monthly Zombie Apocalypse preparedness lecture.
4,13,Phineas,Yeah! You're welcome to join us. Ya might learn something.
4,13,Candace,"Puh-leez, Phineas. There's nothing about zombies that I don't know."
4,13,Ferb,Did you know there's one standing behind you?
4,13,Candace,AAH!! ...Very funny.
4,13,Phineas,"Ha! Good one, bro."
4,13,Isabella,"Phineas, Pinky's missing!"
4,13,Phineas,"Aw, that's too bad, Isabella."
4,13,Buford,"Chihuahuas, that's the first thing zombies go for."
4,13,Phineas,"Uh, we moved past zombies, Buford."
4,13,Isabella,He's been gone all morning! He didn't even touch his breakfast burrito. What am I going to do?
4,13,Gretchen,We could put up posters.
4,13,Buford,We could do nothing.
4,13,Phineas,We could make a portable positronic canine detector using the olfactory receptors that Ferb and I were gonna use for our milligram scale purification study.
4,13,Isabella,Let's do that one!
4,13,Candace,"You kids have fun. Really, I wish I could stay and bust you but I have a lunch date with Jeremy down at City Hall."
4,13,Baljeet,City Hall serves lunch?
4,13,Buford,"I thought they only served subpoenas! (pause) Oh, come on! What's a guy gotta do to get a rimshot around here?!"
4,13,Candace,"For your information, I'm going down to City Hall because Jeremy's working the Slushy Dawg concession stand at the food court there. And we're gonna have lunch...together. But don't worry, Isabella. I'm sure Pinky'll turn up. Perry always does. Speaking of which, where is Perry?"
4,13,Isabella,And where's Pinky?
4,13,Buford,"And where's that breakfast burrito? (Baljeet plays a rimshot on the drums.) Ah, there's my guy!"
4,13,Major Monogram,"Ah, Agent P. I believe you know Agent Pinky. (Cut to a shot of Agent Pinky, shaking, next to Agent P.) Agent Pinky informs us that Doof intends to steal the deed to the Tri-State Area from the City Hall archives. It seems he's discovered that whoever has the deed automatically becomes the ruler. It's an old law from a simpler time. You'll find that Agent Pinky is quite an asset, Agent P. He's good with computers, covert ops, and, quite frankly, he needs the hours. So get out there and stop Doofenshmirtz! Good luck, Agents P and, uh...P! (Agents P and Pinky leave) I guess you're just two ""P's"" in a pod. (chuckles) Carl, where's my rimshot?"
4,13,Carl,(offscreen) It's right in front of you.
4,13,Major Monogram,"(picks up a flyer with the words ""Ba-Dum Crash"" and a picture of a snare drum on it) How did you do that?!"
4,13,Candace,"Now I am here, but the best way to the food court is..."
4,13,Tour Guide,Is by taking the mandatory city hall tour!
4,13,Candace,But—
4,13,Tour Guide,Wouldn't want a bunch of uninformed people wandering around City Hall!
4,13,Candace,But—
4,13,Tourist,You can't fight it. I've been on this tour since this morning and I've been caught trying to escape twice!
4,13,Tour Guide,"(strictly) No talking back there! (enthusiastically) Now, follow me to a world of bureaucratic action and adventure!"
4,13,Doofenshmirtz,"Perry the Platypus? No way! What a coincidence! (to the person behind him) Excuse me, if you and your mullet would just take one step to the... Thank you. (to Perry) Oh, look! You brought your little dog, too! How cute! Oh, FYI, I don't think they allow dogs in here. So, y'know, watch out for that. Anyway, I bet you're wondering why I'm in City Hall, right? Well, I plan to go down into the secret City Hall vault and steal the— Oh, y-you know that, right. (huffs) Right, right, of course. That's probably why you're here. To stop me, right? (opening his box) What you probably don't know is how I will get into the vault without being noticed. (takes out an inator helmet from the box) Behold! My Blend-Into-The-Background-intaor. I will be able to search the vault and steal the hidden deed, because, like they say, it's easier to find a hidden object when you're hidden as well. Right. Th-Th-Th-That's the thing. They say that. Anyway, (puts helmet on) I place the inator on my head, like so, I press this button and, now I'm here (disappears) and I'm blended in (becomes visible again) I'm here, (disappears) I'm gone! (reappears) I'm here, I'm go— Oh, my head! I hope there's no long-term damage from this, but—ugh! Anyway, I bet you think I forgot to trap you. Well, surprise! You're already trapped...by bureaucracy! You see, you don't have a number, Perry the Platypus, so by the time you and your little dog get into the archives, I will already be ruler (disappears) of the Tri-State Area!! (He laughs and exits)"
4,13,Female Bureaucrat,"I'm sorry, you cannot go in there without a number, sir. (Pinky slides behind him.) Oh, please don't tell me you brought your dog!"
4,13,Phineas,"Behold, the Dog Sensomatic Helmet! It will amplify Buford's senses to those of a dog. (The helmet drops onto Buford's head.) So, Buford, uh, what do you smell now?"
4,13,Buford,I think I can smell the future!
4,13,Phineas,It's working!
4,13,Isabella,Do you smell Pinky yet?
4,13,Buford,I smell somethin'! (sniffs) I smell... (sniffs and runs off) I smell bacon!
4,13,Baljeet and Isabella,"No, Buford, wait!"
4,13,Phineas,Uh-oh.
4,13,Tour Guide,"Now, this is a very old painting depicting John P. Tristate and Otto H. Adjacent—"
4,13,Candace,"Excuse me, I just need to get to the food court."
4,13,Tour Guide,"Please hold all your questions to the end. Those are the rules. (Candace walks backwards) Also, please refrain from gum chewing and there are no pets allowed on the tour. Also there are no cutsies or halfsies for funsies. (Candace attempts to unhook one of the velvet ropes.) And absolutely no crossing the stanchions, please! ¡No cruzar la cuerda por favor!"
4,13,Doofenshmirtz,"To the basement! (a man walks up to the buttons and attempts to press up) Aah! Quit it! Fresh! (looks at the buttons) Alright, lessee, garage, basement, catacombs, pessimistic humanoid underground dwellings...Ah! Here it is"
4,13,Isabella,"Who's a good boy?!Who's a good boy?!You're a good boy!Yes, you are!Yes, you are!"
4,13,Buford,"It's me, right?I'm a good boy?You mean me, right?"
4,13,Baljeet,"Isabella, how does this help us with Pinky?"
4,13,Isabella,"Easy, I've been rubbing his belly with Pinky's squeak toy. Now he's got the scent!"
4,13,Buford,(pointing) He's this way! I can smell it!
4,13,Isabella,Good boy!
4,13,Buford,"Yeah! I'm a good boy, right?!"
4,13,Isabella,"Yes, you are!"
4,13,Buford,Huh? Oh! That had better not be the mailman!
4,13,Isabella,"(chasing after him) No, Buford, you're s'posed to be finding Pinky!"
4,13,Doofenshmirtz,"What kinda elevator falls at the speed of gravity? Why did they even put an elevator there? I coulda just jumped down the shaft or... (gasps) The deed! Well, I guess it's not...not all that hidden, then, is it? Well, maybe it's just easier to find 'cause I'm hidden! Yes, I (reappears) knew that was a real saying! Come to Papa! (gasps)"
4,13,Doofenshmirtz,"Perry the Platypus?! Oh, and your pet dog. How did you escape the clutches of bureaucracy? (Perry holds up a piece of paper with the number ""7"" on it.) Oh, oh, you took a number. I guess the line wasn't as long as I thought. But you're too late! (disappears again) Once I get outside, I will own the Tri-State Area! (Pinky kicks Doof into the ground as he reappears again and a bunch of rolled up papers fall on the ground) W-Which one is it? Oh, great, now I'm confused!!"
